real,synth,fen,viewpoint
data/real/images/game8_frame_000264.jpg,data/synth/images/row000545_white_19583dab.png,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w - - 0 1,white
data/real/images_rot180/game8_frame_013928_rot180.jpg,data/synth/images/row000550_black_5a22af90.png,5rk1/pp4p1/7p/2p5/2P5/P1BPK3/5P1r/5R2 w - - 0 1,black
data/real/images/game8_frame_003280.jpg,data/synth/images/row000552_white_e7a81523.png,r2qr3/ppp2kp1/2n4p/3pp3/1b4b1/P1NP1N2/1PP2PPP/R1BQR1K1 w - - 0 1,white
data/real/images_rot180/game8_frame_005432_rot180.jpg,data/synth/images/row000566_black_cf3ed64e.png,r2q1rk1/ppp3p1/2n4p/3pp2b/8/P1PP1N1P/1BP2PP1/R2QR1K1 w - - 0 1,black
data/real/images/game8_frame_021440.jpg,data/synth/images/row000571_white_06f7d29a.png,6k1/pp4p1/7p/1Kp2r2/2P5/P7/8/6B1 w - - 0 1,white
data/real/images_rot180/game8_frame_006148_rot180.jpg,data/synth/images/row000573_black_9cc3917f.png,r2q2k1/ppp3p1/2n4p/3pp3/8/P1PP1r1P/1BPQ1P2/R3R1K1 w - - 0 1,black
data/real/images/game8_frame_014364.jpg,data/synth/images/row000578_white_b8558bcd.png,5rk1/pp4p1/7p/2p5/2P5/P1BP3r/4KP2/5R2 w - - 0 1,white
data/real/images/game8_frame_006872.jpg,data/synth/images/row000580_white_6d2833f6.png,r2q2k1/ppp3p1/2n4p/3pp3/8/P1PP3r/1BP1QP2/R3R1K1 w - - 0 1,white
data/real/images/game8_frame_024564.jpg,data/synth/images/row000581_white_cf615173.png,8/p5pk/8/8/2PK4/7p/8/8 w - - 0 1,white
data/real/images/game8_frame_011540.jpg,data/synth/images/row000584_white_4065cd07.png,4r1k1/ppp3p1/7p/7r/2PB4/P2P4/3K1P2/R7 w - - 0 1,white
data/real/images_rot180/game8_frame_001288_rot180.jpg,data/synth/images/row000585_black_3c3a9f43.png,r1bq1b1r/ppp2kp1/2n4p/3pp3/8/2NP1N2/PPP2PPP/R1BQK2R w - - 0 1,black
data/real/images_rot180/game8_frame_025024_rot180.jpg,data/synth/images/row000588_black_8d68a508.png,8/p5pk/2P5/8/3K4/8/7p/8 w - - 0 1,black
data/real/images/game8_frame_014088.jpg,data/synth/images/row000595_white_de9c59d7.png,5rk1/pp4p1/7p/2p5/2P5/P1BPK2r/5P2/5R2 w - - 0 1,white
data/real/images/game8_frame_022640.jpg,data/synth/images/row000596_white_47e7138a.png,8/p5pk/1p5p/1Kp2r2/P1P5/8/8/6B1 w - - 0 1,white
data/real/images/game8_frame_008428.jpg,data/synth/images/row000603_white_696a6fb6.png,r5k1/ppp3p1/2n4p/3pp2r/8/P1PP4/1BP2PK1/R3R3 w - - 0 1,white
data/real/images_rot180/game8_frame_010908_rot180.jpg,data/synth/images/row000606_black_5ae17ad8.png,5rk1/ppp3p1/7p/4r3/2Pn4/P2P4/1B3P2/R4K2 w - - 0 1,black
data/real/images/game8_frame_023952.jpg,data/synth/images/row000609_white_19d17cda.png,8/p5pk/8/2K5/2P2r1p/8/8/6B1 w - - 0 1,white
data/real/images_rot180/game8_frame_013704_rot180.jpg,data/synth/images/row000613_black_702751de.png,5rk1/pp4p1/7p/2p5/2P5/P1BP4/3K1P1r/5R2 w - - 0 1,black
data/real/images/game8_frame_000532.jpg,data/synth/images/row000616_white_5a174c38.png,r1bqkb1r/pppp1ppp/2n5/4p3/2B1n3/2N2N2/PPPP1PPP/R1BQK2R w - - 0 1,white
data/real/images_rot180/game8_frame_024352_rot180.jpg,data/synth/images/row000619_black_94c77204.png,8/p5pk/8/2K5/2PB1r1p/8/8/8 w - - 0 1,black
data/real/images/game8_frame_009488.jpg,data/synth/images/row000621_white_354a7f07.png,5rk1/ppp3p1/2n4p/4p1r1/2Pp4/P1PP4/1B3P2/R3RK2 w - - 0 1,white
data/real/images/game8_frame_005564.jpg,data/synth/images/row000622_white_9ff282b7.png,r2q1rk1/ppp3p1/2n4p/3pp2b/8/P1PP1N1P/1BPQ1PP1/R3R1K1 w - - 0 1,white
data/real/images_rot180/game8_frame_008372_rot180.jpg,data/synth/images/row000625_black_eb60186a.png,r5k1/ppp3p1/2n4p/3pp3/8/P1PP3r/1BP2PK1/R3R3 w - - 0 1,black
data/real/images_rot180/game8_frame_014808_rot180.jpg,data/synth/images/row000627_black_3c5a85f7.png,4r1k1/pp4p1/7p/2p5/2P5/P1BP3r/4KP2/5R2 w - - 0 1,black
data/real/images_rot180/game8_frame_023012_rot180.jpg,data/synth/images/row000628_black_59815be8.png,8/p4rpk/Kp5p/P1p5/2P5/8/8/6B1 w - - 0 1,black
data/real/images_rot180/game8_frame_000440_rot180.jpg,data/synth/images/row000631_black_e292de7a.png,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w - - 0 1,black
data/real/images/game8_frame_010968.jpg,data/synth/images/row000632_white_7f81841c.png,5rk1/ppp3p1/7p/4r3/2PB4/P2P4/5P2/R4K2 w - - 0 1,white
data/real/images_rot180/game8_frame_005788_rot180.jpg,data/synth/images/row000633_black_3bb50123.png,r2q1rk1/ppp3p1/2n4p/3pp3/8/P1PP1b1P/1BPQ1PP1/R3R1K1 w - - 0 1,black
data/real/images/game8_frame_000884.jpg,data/synth/images/row000636_white_46b73f37.png,r1bq1b1r/pppp1kpp/2n5/4p3/4N3/5N2/PPPP1PPP/R1BQK2R w - - 0 1,white
data/real/images_rot180/game8_frame_019884_rot180.jpg,data/synth/images/row000639_black_f0cf048f.png,6k1/pp4p1/7p/2p5/K1P5/P4r2/8/3rB1R1 w - - 0 1,black
data/real/images_rot180/game8_frame_001812_rot180.jpg,data/synth/images/row000641_black_4a0a8a47.png,r1bq3r/ppp2kp1/2n4p/3pp3/1b6/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 1,black
data/real/images/game8_frame_020548.jpg,data/synth/images/row000644_white_182df40a.png,6k1/pp4p1/7p/2p5/K1P5/P4r2/8/6B1 w - - 0 1,white
data/real/images_rot180/game8_frame_015684_rot180.jpg,data/synth/images/row000646_black_4ba28af8.png,3r2k1/pp1r2p1/7p/2p5/2P5/P1B5/2K2P2/6R1 w - - 0 1,black
data/real/images_rot180/game8_frame_023736_rot180.jpg,data/synth/images/row000648_black_1786d7af.png,8/p5pk/7p/K1p5/2P2r2/8/8/6B1 w - - 0 1,black
data/real/images/game8_frame_007748.jpg,data/synth/images/row000650_white_040625e4.png,r5k1/ppp3p1/2n4p/3pp1q1/8/P1PP3r/1BP2PQ1/R3R1K1 w - - 0 1,white
data/real/images_rot180/game8_frame_004672_rot180.jpg,data/synth/images/row000652_black_7f206896.png,r2qr1k1/ppp3p1/2n4p/3pp3/6b1/P1PP1N1P/2P2PP1/R1BQR1K1 w - - 0 1,black
data/real/images_rot180/game8_frame_010684_rot180.jpg,data/synth/images/row000664_black_3562dd0c.png,5rk1/ppp3p1/7p/4R1r1/2Pn4/P2P4/1B3P2/R4K2 w - - 0 1,black
data/real/images_rot180/game8_frame_017476_rot180.jpg,data/synth/images/row000665_black_604c0332.png,4r1k1/pp1r2p1/7p/2p5/2P5/P1B5/2K2P2/6R1 w - - 0 1,black
data/real/images/game8_frame_012044.jpg,data/synth/images/row000666_white_d3c00c32.png,4r1k1/pp4p1/7p/2p4r/2P5/P1BP4/3K1P2/R7 w - - 0 1,white
data/real/images/game8_frame_004280.jpg,data/synth/images/row000667_white_29f8bf7b.png,r2qr1k1/ppp3p1/2n4p/3pp3/6b1/P1PP1N2/2P2PPP/R1BQR1K1 w - - 0 1,white
data/real/images/game8_frame_009796.jpg,data/synth/images/row000669_white_91c4ed4e.png,5rk1/ppp3p1/7p/4p1r1/2Pn4/P2P4/1B3P2/R3RK2 w - - 0 1,white
data/real/images/game8_frame_011336.jpg,data/synth/images/row000674_white_b09fa32a.png,5rk1/ppp3p1/7p/7r/2PB4/P2P4/4KP2/R7 w - - 0 1,white
data/real/images_rot180/game8_frame_019720_rot180.jpg,data/synth/images/row000676_black_b2f90489.png,6k1/pp1r2p1/7p/2p5/K1P5/P4r2/8/4B1R1 w - - 0 1,black
data/real/images/game8_frame_025860.jpg,data/synth/images/row000678_white_06535773.png,8/p1q3pk/8/8/4K3/8/8/8 w - - 0 1,white
data/real/images/game8_frame_025280.jpg,data/synth/images/row000679_white_e64403e6.png,8/p5pk/2P5/8/3K4/8/8/7q w - - 0 1,white
data/real/images/game8_frame_016788.jpg,data/synth/images/row000681_white_01a6a93f.png,4r1k1/pp1r2p1/5B1p/2p5/2P5/P7/2K2P2/6R1 w - - 0 1,white
data/real/images/game8_frame_021784.jpg,data/synth/images/row000682_white_5639ea8b.png,6k1/p5p1/1p5p/1Kp2r2/2P5/P7/8/6B1 w - - 0 1,white
data/real/images_rot180/game8_frame_007548_rot180.jpg,data/synth/images/row000054_black_7cacabe3.png,r5k1/ppp3p1/2n4p/3pp1q1/6Q1/P1PP3r/1BP2P2/R3R1K1 w - - 0 1,black
data/real/images_rot180/game8_frame_011700_rot180.jpg,data/synth/images/row000055_black_4cd690fb.png,4r1k1/pp4p1/7p/2p4r/2PB4/P2P4/3K1P2/R7 w - - 0 1,black
data/real/images_rot180/game8_frame_001032_rot180.jpg,data/synth/images/row000056_black_9b3dfb40.png,r1bq1b1r/pppp1kp1/2n4p/4p3/4N3/5N2/PPPP1PPP/R1BQK2R w - - 0 1,black
data/real/images_rot180/game8_frame_005148_rot180.jpg,data/synth/images/row000057_black_83816ab1.png,r2qr1k1/ppp3p1/2n4p/3pp2b/8/P1PP1N1P/1BP2PP1/R2QR1K1 w - - 0 1,black
data/real/images/game8_frame_026372.jpg,data/synth/images/row000062_white_ff568250.png,8/2q3pk/8/7K/8/p7/8/8 w - - 0 1,white
data/real/images/game8_frame_000000.jpg,data/synth/images/row000063_white_9add83da.png,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w - - 0 1,white
data/real/images_rot180/game8_frame_022512_rot180.jpg,data/synth/images/row000065_black_7ed9aae1.png,6k1/p5p1/1p5p/1Kp2r2/P1P5/8/8/6B1 w - - 0 1,black
data/real/images_rot180/game8_frame_008772_rot180.jpg,data/synth/images/row000067_black_6c3e8617.png,r5k1/ppp3p1/2n4p/3pp2r/2P5/P2P4/1BP2PK1/R3R3 w - - 0 1,black
data/real/images_rot180/game8_frame_009660_rot180.jpg,data/synth/images/row000069_black_a0494e5a.png,5rk1/ppp3p1/2n4p/4p1r1/2PP4/P2P4/1B3P2/R3RK2 w - - 0 1,black
data/real/images/game8_frame_022816.jpg,data/synth/images/row000075_white_646a4983.png,8/p4rpk/Kp5p/2p5/P1P5/8/8/6B1 w - - 0 1,white
data/real/images/game8_frame_008872.jpg,data/synth/images/row000076_white_a54e5e81.png,r5k1/ppp3p1/2n4p/4p2r/2Pp4/P2P4/1BP2PK1/R3R3 w - - 0 1,white
